Species,DR_tip_rate
Ageratina_jucunda,0.158559024
Conoclinium_coelestinum,0.095239032
Palafoxia_integrifolia,0.082269166
Helenium_amarum,0.182593843
Helenium_autumnale,0.182593843
Balduina_angustifolia,0.10948998
Pectis_prostrata,0.081329492
Tagetes_erecta,0.081329492
Smallanthus_uvedalia,0.12108944
Sigesbeckia_glabrescens,0.202585262
Sigesbeckia_pubescens,0.202585262
Sigesbeckia_orientalis,0.202585262
Galinsoga_parviflora,0.188353856
Galinsoga_quadriradiata,0.188353856
Tetragonotheca_helianthoides,0.07730344
Helianthus_tuberosus,2.038751975
Helianthus_microcephalus,2.038751975
Helianthus_resinosus,2.003738364
Helianthus_strumosus,2.003738364
Helianthus_divaricatus,1.151270482
Helianthus_atrorubens,0.882843786
Helianthus_angustifolius,0.617250252
Helianthus_annuus,0.402483665
Helianthus_radula,0.290695919
Phoebanthus_grandiflorus,0.189695133
Xanthium_strumarium,0.271843804
Xanthium_sibiricum,0.271843804
Ambrosia_artemisiifolia,0.281471701
Ambrosia_psilostachya,0.281471701
Spilanthes_paniculata,0.182406906
Acmella_oppositifolia_var._repens,0.182406906
Berlandiera_subacaulis,0.08691026
Eclipta_prostrata,0.10408831
Calyptocarpus_vialis,0.10408831
Rudbeckia_mollis,0.092802565
Rudbeckia_laciniata,0.092802565
Rudbeckia_hirta,0.092802565
Zinnia_violacea,0.064614413
Verbesina_heterophylla,0.064614413
Silphium_compositum,0.064614413
Coreopsis_major_var._stellata,0.052937446
Bidens_cernuus,0.156648623
Bidens_connatus,0.156648623
Bidens_maximowicziana,0.156648623
Bidens_pilosa,0.405647115
Bidens_alba,0.405647115
Bidens_vulgata,0.297145495
Bidens_bipinnata,0.436024474
Bidens_biternata,0.436024474
Bidens_parviflora,0.196518248
Bidens_tripartita,0.445846685
Bidens_cernua,0.445846685
Bidens_mitis,0.3635281
Bidens_frondosa,0.3635281
Coreopsis_auriculata,0.281273047
Coreopsis_tinctoria,0.69982897
Coreopsis_lanceolata,0.69982897
Coreopsis_pubescens,0.44092078
Coreopsis_major,0.191811511
Cosmos_bipinnatus,0.095453914
Dahlia_pinnata,0.067910615
Centipeda_minima,0.046154162
Pseudognaphalium_obtusifolium,0.991825201
Gnaphalium_helleri,0.991825201
Pseudognaphalium_affine,0.543374502
Pseudognaphalium_hypoleucum,0.373861026
Pseudognaphalium_adnatum,0.266435513
Anaphalis_margaritacea_var._japonica,0.273998733
Anaphalis_sinica,0.500241001
Anaphalis_hancockii,0.500241001
Anaphalis_margaritacea,0.273998733
Euchiton_japonicus,0.103028867
Leontopodium_lingianum,0.23718726
Leontopodium_leontopodioides,0.464691136
Leontopodium_japonicum,0.464691136
Facelis_retusa,0.245554269
Gamochaeta_antillana,0.3453943
Gnaphalium_pensylvanicum,0.572803667
Gamochaeta_purpurea,0.572803667
Antennaria_neglecta,0.266029365
Antennaria_solitaria,0.421290459
Antennaria_plantaginifolia,0.421290459
Gnaphalium_capense,0.171752602
Gnaphalium_uliginosum,0.171752602
Oclemena_acuminata,0.247409466
Oclemena_nemoralis,0.247409466
Conyza_japonica,0.346846209
Conyza_bonariensis,0.771876795
Conyza_sumatrensis,0.771876795
Erigeron_canadensis,0.474689532
Erigeron_vernus,0.443572738
Erigeron_pulchellus,0.637531136
Erigeron_acris,0.849578029
Erigeron_annuus,1.2609554
Erigeron_strigosus,1.2609554
Erigeron_quercifolius,0.443572738
Solidago_canadensis,3.234661522
Solidago_gigantea,3.234661522
Solidago_juncea,1.858011799
Solidago_erecta,3.66563588
Solidago_bicolor,3.66563588
Solidago_rugosa,3.123507269
Solidago_rugosa_var._rugosa,2.418883601
Solidago_curtisii,6.430926507
Solidago_nemoralis,12.75354467
Solidago_caesia,15.33227491
Solidago_arguta,15.33227491
Solidago_roanensis,14.31971608
Solidago_flexicaulis,10.71660349
Solidago_virgaurea,8.167512768
Solidago_uliginosa,4.549918042
Solidago_petiolaris,2.882613986
Solidago_odora,0.650621957
Solidago_latissimifolia,0.650621957
Solidago_puberula,0.650621957
Solidago_odora_subsp._chapmanii,0.650621957
Solidago_brachyphylla,0.650621957
Solidago_stricta,0.650621957
Solidago_altissima,0.650621957
Solidago_arguta_var._caroliniana,0.650621957
Sericocarpus_tortifolius,0.388391639
Euthamia_graminifolia,0.502214964
Euthamia_caroliniana,0.502214964
Aster_divaricatus,1.849219153
Eurybia_chlorolepis,1.849219153
Eurybia_sibirica,0.926753503
Eurybia_macrophylla,0.55244982
Symphyotrichum_concolor_var._concolor,0.548870119
Symphyotrichum_puniceum,5.881831088
Symphyotrichum_lateriflorum,11.403221
Aster_fragilis,11.403221
Symphyotrichum_undulatum,8.51012831
Symphyotrichum_elliottii,3.664800277
Aster_laevis,5.125535043
Symphyotrichum_novi-belgii,5.125535043
Symphyotrichum_subulatum_var._ligulatum,2.787144396
Symphyotrichum_novae-angliae,2.431611938
Symphyotrichum_retroflexum,2.431611938
Aster_ericoides,2.820082614
Symphyotrichum_patens,2.820082614
Symphyotrichum_pilosum,3.595944685
Symphyotrichum_cordifolium,3.595944685
Symphyotrichum_dumosum,1.490605837
Symphyotrichum_walteri,0.839781225
Symphyotrichum_subulatum,0.839781225
Boltonia_diffusa,0.316575152
Heterotheca_subaxillaris,0.801378273
Croptilon_divaricatum,0.801378273
Pityopsis_graminifolia,0.799516675
Pityopsis_graminifolia_var._latifolia,0.799516675
Chrysopsis_gossypina,0.690447852
Heterotheca_mariana,0.690447852
Chrysopsis_mariana,0.690447852
Ionactis_linariifolia,0.264246909
Doellingeria_umbellata,0.345527608
Doellingeria_infirma,0.345527608
Baccharis_halimifolia,0.143431608
Aster_altaicus,0.782498981
Aster_ageratoides,0.782498981
Aster_incisus,1.215125196
Aster_indicus,1.215125196
Aster_pekinensis,0.863344679
Aster_tataricus,0.910125376
Aster_maackii,0.910125376
Aster_turbinatus,0.746428283
Aster_alpinus,0.574522499
Aster_scaber,0.285255799
Aster_dumosus,0.430184545
Sericocarpus_asteroides,0.430184545
Aster_panduratus,0.308548126
Sheareria_nana,0.242984699
Callistephus_chinensis,0.371061611
Kalimeris_shimadae,0.371061611
Sericocarpus_linifolius,0.108758851
Dichrocephala_auriculata,0.073904014
Achillea_ptarmicoides,0.24926908
Achillea_millefolium,0.563822445
Achillea_alpina,0.952874177
Achillea_wilsoniana,0.952874177
Achillea_ptarmica,0.323434826
Matricaria_matricarioides,0.214108645
Tanacetum_vulgare,0.219948878
Anthemis_cotula,0.219948878
Leucanthemum_vulgare,0.123422779
Artemisia_keiskeana,0.517788753
Artemisia_eriopoda,2.262397668
Artemisia_manshurica,2.262397668
Artemisia_japonica,1.986069936
Artemisia_scoparia,1.986069936
Artemisia_subdigitata,0.655582614
Artemisia_apiacea,0.765297576
Artemisia_capillaris,1.161965662
Artemisia_annua,1.161965662
Artemisia_sacrorum,0.753420456
Artemisia_gmelinii,0.753420456
Artemisia_afra,0.669122677
Artemisia_atrovirens,0.870047512
Artemisia_alba,0.870047512
Artemisia_cana,0.93284603
Artemisia_filifolia,0.93284603
Artemisia_lagocephala,0.628508833
Artemisia_deserti,0.827220335
Artemisia_sieversiana,0.827220335
Artemisia_princeps,2.916585535
Artemisia_argyi,2.916585535
Artemisia_indica,2.748946822
Artemisia_sylvatica,2.748946822
Artemisia_lavandulifolia,2.910565365
Artemisia_mongolica,2.910565365
Artemisia_stolonifera,1.50340572
Artemisia_vulgaris,2.08637065
Artemisia_lactiflora,2.08637065
Artemisia_roxburghiana,1.54777811
Artemisia_anomala,0.872043513
Artemisia_igniaria,0.228218314
Artemisia_splendens,0.228218314
Artemisia_rubripes,0.228218314
Artemisia_brachyloba,0.228218314
Artemisia_dentata,0.228218314
Chrysanthemum_zawadskii,0.516585855
Chrysanthemum_oreastrum,0.516585855
Chrysanthemum_indicum,1.660899438
Chrysanthemum_chanetii,1.660899438
Chrysanthemum_lavandulifolium,0.960919571
Chrysanthemum_x_morifolium,0.52193384
Chrysanthemum_leucanthemum,0.276389741
Dendranthema_naktongensis,0.276389741
Soliva_sessilis,0.057685871
Parasenecio_hosoianus,0.052453885
Parasenecio_rubescens,0.052453885
Senecio_ainsliaeiflorus,0.136632048
Senecio_dubitabilis,0.136632048
Senecio_scandens_var._incisus,0.136632048
Senecio_coronatus,0.377865326
Senecio_vulgaris,0.554649548
Senecio_ctenophyllus,0.554649548
Senecio_nemorensis,0.237414703
Senecio_pinifolius,0.185835712
Senecio_scandens,0.185835712
Emilia_sonchifolia,0.108498231
Jacobaea_cannabifolia,0.143998005
Jacobaea_cannabifolia_var._integrifolia,0.143998005
Jacobaea_argunensis,0.143998005
Crassocephalum_crepidioides,0.213434773
Erechtites_hieraciifolius,0.213434773
Senecio_aureus,0.408127505
Senecio_obovatus,0.815421689
Senecio_smallii,0.815421689
Senecio_pauperculus,0.204377006
Ligularia_intermedia,0.509815535
Ligularia_stenocephala,0.509815535
Ligularia_veitchiana,0.545884223
Ligularia_fischeri,0.545884223
Ligularia_dentata,0.475576782
Ligularia_sibirica,0.475576782
Ligularia_hodgsonii,0.37926947
Ligularia_japonica,0.28545619
Ligularia_mongolica,0.347377514
Ligularia_nelumbifolia,0.347377514
Sinosenecio_globiger,0.386987636
Sinosenecio_oldhamianus,0.386987636
Sinosenecio_eriopodus,0.457530135
Sinosenecio_cyclaminifolius,0.457530135
Tephroseris_phaeantha,0.270093795
Tephroseris_pierotii,0.270093795
Tephroseris_kirilowii,0.493101567
Tephroseris_rufa,0.493101567
Syneilesis_aconitifolia,0.202481449
Farfugium_japonicum,0.176435858
Sinacalia_tangutica,0.100324183
Tussilago_farfara,0.108239983
Petasites_tricholobus,0.150760365
Petasites_japonicus,0.194319004
Petasites_frigidus,0.194319004
Cacalia_atriplicifolia,0.252671505
Arnoglossum_reniforme,0.252671505
Arnoglossum_floridanum,0.1420787
Arnoglossum_atriplicifolium,0.1420787
Ainsliaea_henryi,0.120497563
Ainsliaea_fragrans,0.399839944
Ainsliaea_grossedentata,0.779200717
Ainsliaea_macroclinidioides,0.779200717
Ainsliaea_gracilis,0.22543459
Ainsliaea_glabra,0.073947755
Myripnois_dioica,0.069654021
Pertya_sinensis,0.069654021
Klaseopsis_chinensis,0.074908984
Centaurea_biebersteinii,0.099569736
Serratula_sp,0.201123372
Serratula_coronata,0.201123372
Klasea_centauroides,0.150061552
Saussurea_iodostegia,0.190666982
Saussurea_baicalensis,0.190666982
Saussurea_longifolia,0.190666982
Saussurea_chinensis,0.190666982
Saussurea_amurensis,0.557323953
Saussurea_hwangshanensis,1.660133129
Saussurea_japonica,1.660133129
Saussurea_sinuata,1.421670921
Saussurea_alata,2.360906707
Saussurea_pulchella,2.360906707
Saussurea_maximowiczii,1.417269392
Saussurea_umbrosa,1.631184804
Saussurea_grandifolia,3.209040968
Saussurea_manshurica,3.209040968
Saussurea_neoserrata,2.419613421
Saussurea_pectinata,0.773624788
Saussurea_muliensis,0.373503212
Saussurea_spicata,0.818588286
Saussurea_pinetorum,0.818588286
Saussurea_phaeantha,0.66541495
Saussurea_tangutica,0.500340651
Saussurea_alpina,0.526251581
Saussurea_dielsiana,0.526251581
Saussurea_costus,0.190666982
Himalaiella_nivea,0.220391621
Himalaiella_deltoidea,0.220391621
Hemisteptia_lyrata,0.129013159
Arctium_lappa,0.199855612
Arctium_minus,0.199855612
Cirsium_vulgare,0.624874096
Cirsium_arvense,0.624874096
Cirsium_setosum,0.474153252
Cirsium_japonicum,0.34117507
Cirsium_lineare,0.904921685
Cirsium_discolor,0.904921685
Cirsium_horridulum,1.166731123
Cirsium_nuttallii,1.166731123
Cirsium_carolinianum,0.409499568
Cirsium_fargesii,0.177443016
Cirsium_vlassovianum,0.177443016
Cirsium_pendulum,0.177443016
Carduus_crispus,0.127522716
Synurus_deltoides,0.080108386
Cephalonoplos_segetum,0.067301001
Atractylodes_macrocephala,0.076737351
Atractylodes_lancea,0.076737351
Echinops_latifolius,0.031904598
Gerbera_piloselloides,0.048128903
Leibnitzia_anandria,0.048128903
Adenocaulon_himalaicum,0.027376633
Peracarpa_carnosa,0.014562396
Campanula_divaricata,0.091526211
Campanula_rapanunculoides,0.091526211
Campanula_glomerata,0.102556545
Campanula_punctata,0.102556545
Asyneuma_japonicum,0.058246857
Adenophora_remotiflora,0.180317738
Adenophora_grandiflora,0.180317738
Adenophora_pereskiifolia,0.104085055
Adenophora_elata,0.104085055
Adenophora_sinensis,0.104085055
Adenophora_hubeiensis,0.104085055
Adenophora_paniculata,0.957255428
Adenophora_capillaris,0.957255428
Adenophora_petiolata,0.577323702
Adenophora_trachelioides,0.409205984
Adenophora_wawreana,0.452585855
Adenophora_triphylla,0.452585855
Adenophora_divaricata,0.314272343
Adenophora_polyantha,1.721850336
Adenophora_stricta,1.721850336
Adenophora_coronopifolia,1.006642696
Adenophora_hunanensis,0.565673161
Campanula_aparinoides,0.035282557
Wahlenbergia_marginata,0.025579093
Codonopsis_lanceolata,0.048009172
Codonopsis_pilosula,0.220228015
Codonopsis_ussuriensis,0.220228015
Codonopsis_javanica,0.134184065
Codonopsis_pilosula_subsp._tangshen,0.081450261
Platycodon_grandiflorus,0.026617896
Lobelia_puberula,0.024429764
Lobelia_inflata,0.024429764
Lobelia_sessilifolia,0.024429764
Lobelia_spicata,0.024429764
Lobelia_glandulosa,0.024429764
Lobelia_amoena,0.024429764
Lobelia_paludosa,0.024429764
Lobelia_cardinalis,0.067718617
Lobelia_siphilitica,0.067718617
Lobelia_chinensis,0.037400472
Triodanis_perfoliata,0.014562396
Sambucus_canadensis,0.047436276
Sambucus_javanica,0.079013845
Sambucus_chinensis,0.079013845
Sambucus_latipinna,0.033473336
Sambucus_racemosa,0.089649392
Sambucus_williamsii,0.105606042
Sambucus_racemosa_subsp._sieboldiana,0.13171074
Sambucus_manshurica,0.13171074
Sambucus_buergeriana,0.121601547
Sambucus_pubens,0.068951234
Sambucus_nigra_subsp._canadensis,0.071938147
Sambucus_nigra,0.071938147
Adoxa_moschatellina,0.021637567
Viburnum_nudum,0.161445337
Viburnum_cassinoides,0.161445337
Viburnum_rufidulum,0.15071832
Viburnum_prunifolium,0.15071832
Viburnum_burejaeticum,0.255058098
Viburnum_rhytidophyllum,0.255058098
Viburnum_mongolicum,0.163714144
Viburnum_utile,0.138849332
Viburnum_macrocephalum,0.138849332
Viburnum_lantanoides,0.099011191
Viburnum_sympodiale,0.099011191
Viburnum_plicatum_var._tomentosum,0.077599575
Viburnum_henryi,0.077599575
Viburnum_opulus,0.141742797
Viburnum_opulus_var._sargentii,0.141742797
Viburnum_koreanum,0.078354583
Viburnum_acerifolium,0.081592916
Viburnum_cylindricum,0.117138307
Viburnum_sempervirens_var._trichophorum,0.193972518
Viburnum_erosum,0.577398407
Viburnum_setigerum,0.647466185
Viburnum_betulifolium,0.691743474
Viburnum_melanocarpum,0.691743474
Viburnum_dilatatum,0.487002912
Viburnum_lancifolium,0.388760677
Viburnum_fordiae,0.290964766
Viburnum_propinquum,0.071432309
Viburnum_dentatum_var._lucidum,0.137552032
Viburnum_dentatum,0.137552032
Viburnum_chinshanense,0.022745884
Viburnum_hengshanicum,0.022745884
Diervilla_sessilifolia,0.035370582
Diervilla_lonicera,0.035370582
Weigela_japonica_var._sinica,0.065413021
Weigela_praecox,0.065413021
Weigela_floribunda,0.037181678
Patrinia_intermedia,0.078984114
Patrinia_heterophylla,0.150558753
Patrinia_scabra,0.150558753
Patrinia_scabiosifolia,0.076340367
Patrinia_villosa,0.076340367
Patrinia_monandra,0.038615904
Patrinia_rupestris,0.038615904
Valeriana_jatamansi,0.043229918
Valeriana_officinalis,0.043229918
Valeriana_amurensis,0.034813864
Lomelosia_isetensis,0.040897938
Dipsacus_japonicus,0.052743701
Dipsacus_asperoides,0.052743701
Scabiosa_comosa,0.033716567
Triplostegia_glandulifera,0.026646714
Linnaea_borealis,0.024718112
Abelia_parvifolia,0.050779059
Abelia_engleriana,0.050779059
Abelia_uniflora,0.051217664
Abelia_chinensis,0.051217664
Zabelia_dielsii,0.022164585
Lonicera_villosa,0.038307564
Lonicera_elisae,0.038307564
Lonicera_pampaninii,0.038307564
Lonicera_subhispida,0.038307564
Lonicera_caerulea_var._edulis,0.102519896
Lonicera_canadensis,0.102519896
Lonicera_tangutica,0.11811064
Lonicera_inconspicua,0.11811064
Lonicera_chrysantha,0.083300921
Lonicera_ruprechtiana,0.101519441
Lonicera_morrowii,0.101519441
Lonicera_maackii,0.080054224
Lonicera_modesta,0.179994223
Lonicera_maximowiczii,0.179994223
Lonicera_nigra,0.121284116
Lonicera_similis,0.087212388
Lonicera_acuminata,0.121418238
Lonicera_macranthoides,0.337889292
Lonicera_hypoglauca,0.337889292
Lonicera_henryi,0.227279727
Lonicera_japonica_var._chinensis,0.316909047
Lonicera_japonica,0.316909047
Lonicera_gynochlamydea,0.071064559
Lonicera_hemsleyana,0.080091744
Lonicera_pileata,0.080091744
Lonicera_hispida,0.063032024
Lonicera_praeflorens,0.063032024
Lonicera_tragophylla,0.067494634
Lonicera_sempervirens,0.121638034
Lonicera_dioica,0.121638034
Triosteum_perfoliatum,0.042025076
Triosteum_himalayanum,0.042025076
Symphoricarpos_orbiculatus,0.042377156
Symphoricarpos_albus_var._laevigatus,0.042377156
Gamblea_ciliata,0.092459266
Gamblea_ciliata_var._evodiifolia,0.092459266
Dendropanax_dentiger,0.067113439
Eleutherococcus_sessiliflorus,0.144715168
Eleutherococcus_simonii,0.273683335
Eleutherococcus_trifoliatus,0.273683335
Eleutherococcus_setchuenensis,0.171179373
Eleutherococcus_nodiflorus,0.171179373
Eleutherococcus_senticosus,0.137663859
Eleutherococcus_henryi,0.105628384
Eleutherococcus_leucorrhizus,0.105628384
Macropanax_rosthornii,0.075698808
Kalopanax_septemlobus,0.073810384
Hedera_sinensis,0.073810384
Fatsia_japonica,0.045880389
Tetrapanax_papyrifer,0.042368641
Schefflera_delavayi,0.042368641
Aralia_henryi,0.071902597
Aralia_continentalis,0.164465228
Aralia_cordata,0.164465228
Aralia_racemosa,0.111402413
Aralia_chinensis,0.081501602
Aralia_dasyphylloides,0.129353026
Aralia_spinosa,0.175778739
Aralia_echinocaulis,0.175778739
Aralia_elata,0.150464945
Aralia_hispida,0.133759292
Aralia_dasyphylla,0.133759292
Panax_ginseng,0.178715993
Panax_quinquefolius,0.178715993
Panax_japonicus,0.11962014
Panax_trifolius,0.081280707
Aralia_houheensis,0.037827189
Aralia_nudicaulis,0.037827189
Hydrocotyle_nepalensis,0.086154585
Hydrocotyle_javanica,0.086154585
Hydrocotyle_ramiflora,0.070763276
Hydrocotyle_sibthorpioides,0.070763276
Hydrocotyle_americana,0.043641185
Hydrocotyle_verticillata,0.059282661
Hydrocotyle_umbellata,0.059282661
Centella_asiatica,0.014455245
Ligusticum_nullivittatum,0.0329863
Sphallerocarpus_gracilis,0.066792137
Torilis_scabra,0.095510709
Torilis_japonica,0.095510709
Daucus_carota_subsp._sativus,0.1162412
Daucus_carota,0.1162412
Osmorhiza_aristata,0.112203483
Osmorhiza_claytonii,0.112203483
Anthriscus_sylvestris,0.071702611
Pternopetalum_vulgare,0.175834989
Pternopetalum_trichomanifolium,0.175834989
Pternopetalum_tanakae,0.133146707
Pternopetalum_heterophyllum,0.110967557
Spuriopimpinella_arguta,0.122050558
Spuriopimpinella_brachycarpa,0.122050558
Rupiphila_tachiroei,0.062646386
Ligusticum_canadense,0.042443201
Spermolepis_echinatus,0.160905176
Spermolepis_divaricata,0.176580741
Zizia_aptera,0.431553941
Zizia_aurea,0.431553941
Thaspium_barbinode,0.269693064
Cnidium_monnieri,0.175133841
Peucedanum_terebinthaceum,0.24750944
Ostericum_grosseserratum,0.24750944
Peucedanum_elegans,0.206335283
Angelica_decursiva,0.261852963
Angelica_pubescens,0.261852963
Angelica_amurensis,0.463320003
Angelica_cartilaginomarginata,0.463320003
Angelica_gigas,0.404782591
Angelica_atropurpurea,0.404782591
Angelica_tianmuensis,0.341139177
Angelica_polymorpha,0.348146333
Angelica_biserrata,0.348146333
Angelica_dahurica,0.492788009
Angelica_anomala,0.492788009
Pimpinella_smithii,0.286551975
Peucedanum_medicum,0.283267343
Peucedanum_praeruptorum,0.283267343
Saposhnikovia_divaricata,0.283267343
Ligusticopsis_brachyloba,0.169005393
Heracleum_maximum,0.285827301
Heracleum_moellendorffii,0.285827301
Heracleum_hemsleyanum,0.187332914
Heracleum_candicans,0.115812581
Peucedanum_harry-smithii,0.104051409
Coriandrum_sativum,0.088049409
Angelica_venenosa,0.07506569
Angelica_triquinata,0.07506569
Ligusticum_jeholense,0.145618765
Ligusticum_sinense,0.145618765
Angelica_sinensis,0.096057598
Nothosmyrnium_japonicum,0.059433702
Pimpinella_diversifolia,0.059014286
Foeniculum_vulgare,0.076924626
Apium_graveolens,0.130573401
Apium_leptophyllum,0.130573401
Carum_carvi,0.07133701
Aegopodium_podagraria,0.114642948
Aegopodium_alpestre,0.114642948
Cyclospermum_leptophyllum,0.0602486
Cryptotaenia_japonica,0.037091608
Oxypolis_rigidior,0.061655472
Cryptotaenia_canadensis,0.0827009
Sium_suave,0.0827009
Cicuta_virosa,0.124790542
Cicuta_maculata,0.124790542
Cicuta_bulbifera,0.081101517
Pimpinella_rhomboidea,0.041369298
Changium_smyrnioides,0.041369298
Pimpinella_bobrovii,0.028714056
Physospermopsis_delavayi,0.044155081
Pleurospermum_uralense,0.044155081
Bupleurum_chinense_f._pekinense,0.402587557
Bupleurum_chinense,0.402587557
Bupleurum_chinense_f._vanheurckii,0.591607731
Bupleurum_chinense_f._octoradiatum,0.591607731
Bupleurum_komarovianum,0.215136355
Bupleurum_longiradiatum,0.156592185
Bupleurum_euphorbioides,0.103503056
Bupleurum_scorzonerifolium,0.064812792
Bupleurum_longicaule,0.037291988
Sanicula_gregaria,0.103728515
Sanicula_marilandica,0.190544213
Sanicula_canadensis,0.190544213
Sanicula_orthacantha,0.106278395
Sanicula_lamelligera,0.106278395
Sanicula_chinensis,0.045233693
Eryngium_aromaticum,0.088774606
Eryngium_baldwinii,0.088774606
Eryngium_yuccifolium,0.052154677
Dickinsia_hydrocotyloides,0.016791937
Pittosporum_podocarpum,0.021392721
Pittosporum_rehderianum,0.021392721
Pittosporum_trigonocarpum,0.021392721
Pittosporum_truncatum,0.021392721
Pittosporum_xylocarpum,0.021392721
Pittosporum_illicioides,0.021392721
Nemopanthus_mucronatus,0.01553381
Ilex_pedunculosa,0.020677036
Ilex_suaveolens,0.0263061
Ilex_chinensis,0.056205342
Ilex_purpurea,0.056205342
Ilex_yunnanensis,0.031003192
Ilex_litseifolia,0.025090668
Ilex_mucronata,0.023304171
Ilex_formosana,0.026115498
Ilex_ficoidea,0.028379831
Ilex_latifolia,0.030241095
Ilex_chieniana,0.032287251
Ilex_buergeri,0.033805375
Ilex_pernyi,0.043649926
Ilex_bioritsensis,0.043649926
Ilex_corallina,0.036353052
Ilex_cornuta,0.023860951
Ilex_micrococca,0.031884441
Ilex_rotunda,0.031884441
Ilex_laevigata,0.065386568
Ilex_verticillata,0.065386568
Ilex_ambigua,0.038400581
Ilex_macrocarpa,0.039985198
Ilex_macropoda,0.039985198
Ilex_wilsonii,0.028189513
Ilex_glabra,0.029573749
Ilex_coriacea,0.029573749
Ilex_cassine_var._myrtifolia,0.042395515
Ilex_opaca,0.042395515
Ilex_decidua,0.044254904
Ilex_vomitoria,0.044254904
Ilex_ambigua_var._monticola,0.031799515
Ilex_pubescens,0.035516919
Ilex_crenata,0.056251347
Ilex_triflora,0.056251347
Ilex_tsoi,0.018593302
Ilex_elmerrilliana,0.018593302
Ilex_kobuskiana,0.018593302
Ilex_cassine,0.018593302
Helwingia_japonica,0.02328743
Helwingia_chinensis,0.02328743
Primula_ovalifolia,0.047748315
Primula_maximowiczii,0.047748315
Primula_farinosa,0.051596258
Primula_fistulosa,0.085567232
Primula_efarinosa,0.085567232
Primula_sieboldii,0.027725563
Androsace_filiformis,0.03263599
Androsace_mariae,0.052263568
Androsace_bungeana,0.052263568
Androsace_umbellata,0.028003992
Lysimachia_barystachys,0.021618531
Lysimachia_lanceolata,0.021618531
Lysimachia_terrestris,0.021618531
Lysimachia_punctatilimba,0.021618531
Lysimachia_borealis,0.021618531
Lysimachia_melampyroides,0.292384349
Lysimachia_congestiflora,0.292384349
Lysimachia_stenosepala,0.309433685
Lysimachia_rubiginosa,0.309433685
Lysimachia_hemsleyana,0.166565788
Lysimachia_paridiformis,0.177998469
Lysimachia_christinae,0.177998469
Lysimachia_patungensis,0.086617963
Lysimachia_longipes,0.05914668
Lysimachia_candida,0.098933626
Lysimachia_heterogenea,0.098933626
Lysimachia_pentapetala,0.085099672
Lysimachia_clethroides,0.121846689
Lysimachia_fortunei,0.121846689
Lysimachia_nummularia,0.038440098
Lysimachia_davurica,0.08880287
Lysimachia_vulgaris,0.08880287
Lysimachia_thyrsiflora,0.046501675
Lysimachia_ciliata,0.065747987
Lysimachia_quadrifolia,0.065747987
Trientalis_europaea,0.061314494
Trientalis_borealis,0.061314494
Ardisia_chinensis,0.036691665
Ardisia_japonica,0.059234073
Ardisia_hanceana,0.216936068
Ardisia_lindleyana,0.216936068
Ardisia_brevicaulis,0.173782087
Ardisia_crispa,0.130582823
Ardisia_crenata,0.092098916
Maesa_japonica,0.013149973
Diospyros_armata,0.019044447
Diospyros_kaki_var._silvestris,0.019044447
Diospyros_cathayensis,0.050997447
Diospyros_rhombifolia,0.050997447
Diospyros_lotus,0.18241696
Diospyros_glaucifolia,0.18241696
Diospyros_morrisiana,0.117723914
Diospyros_oleifera,0.133490098
Diospyros_kaki,0.133490098
Diospyros_virginiana,0.053430799
Camellia_cuspidata,0.20157346
Camellia_fraterna,0.20157346
Camellia_sasanqua,0.120520188
Camellia_chekiangoleosa,0.117515771
Camellia_oleifera,0.117515771
Camellia_sinensis,0.056609696
Pyrenaria_microcarpa,0.035465516
Schima_superba,0.039561724
Gordonia_lasianthus,0.039561724
Stewartia_rostrata,0.088805257
Stewartia_sinensis,0.088805257
Stewartia_malacodendron,0.054400928
Stewartia_sinensis_var._brevicalyx,0.031829796
Sideroxylon_rufohirtum,0.050143295
Sideroxylon_lanuginosum,0.050143295
Sideroxylon_tenax,0.025187664
Phlox_drummondii,0.063672696
Phlox_paniculata,0.063672696
Phlox_nivalis,0.036898214
Polemonium_chinense,0.038759108
Polemonium_grandiflorum,0.038759108
Phlox_caroliniana,0.01506591
Phlox_pilosa,0.01506591
Kalmia_latifolia,0.073339119
Kalmia_angustifolia,0.073339119
Kalmia_polifolia,0.059230521
Bejaria_racemosa,0.043837311
Phyllodoce_caerulea,0.05698492
Epigaea_repens,0.05698492
Empetrum_sibiricum,0.060077441
Ceratiola_ericoides,0.060077441
Rhododendron_fortunei,0.879269898
Rhododendron_haofui,1.66537986
Rhododendron_annae,1.66537986
Rhododendron_auriculatum,0.791893095
Rhododendron_maculiferum,0.791893095
Rhododendron_adenopodum,0.302995884
Rhododendron_aureum,0.64521724
Rhododendron_brachycarpum,0.64521724
Rhododendron_catawbiense,0.402246598
Rhododendron_maximum,0.296291348
Rhododendron_calendulaceum,1.299095906
Rhododendron_prinophyllum,2.591871784
Rhododendron_canescens,2.591871784
Rhododendron_alabamense,0.81250067
Rhododendron_viscosum,0.464835554
Rhododendron_molle,0.294804119
Rhododendron_canadense,0.211573953
Rhododendron_lapponicum,0.385618086
Rhododendron_dauricum,0.61428375
Rhododendron_parvifolium,0.61428375
Rhododendron_sp.,0.324703381
Rhododendron_micranthum,0.324703381
Rhododendron_groenlandicum,0.178367724
Rhododendron_schlippenbachii,0.142048543
Menziesia_pilosa,0.142048543
Rhododendron_simsii,0.18999928
Rhododendron_mariesii,0.259684011
Rhododendron_farrerae,0.259684011
Rhododendron_ovatum,0.146895194
